State Name,County Name,County FIPS,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Total,Average,
Illinois,Stephenson,17177,0,1,1,1,0,29,2,0,1,0,1,36,3.272727273,
Illinois,Tazewell,17179,0,0,0,0,0,34,4,0,0,0,6,44,4,
Illinois,Union,17181,0,0,0,0,0,37,7,4,1,1,3,53,4.818181818,
Illinois,Vermilion,17183,6,23,6,4,3,322,16,1,2,5,30,418,38,
Illinois,Wabash,17185,0,0,0,0,0,12,1,0,0,1,0,14,1.272727273,
Illinois,Warren,17187,0,0,0,0,0,25,0,0,0,0,0,25,2.272727273,
Illinois,Washington,17189,0,0,0,0,0,19,5,0,0,0,5,29,2.636363636,
Illinois,Wayne,17191,3,25,19,3,14,140,31,6,12,11,22,286,26,
Illinois,White,17193,0,9,4,2,4,135,11,3,3,4,23,198,18,
Illinois,Whiteside,17195,2,2,4,3,3,197,30,3,1,8,17,270,24.54545455,
Illinois,Will,17197,0,0,0,0,0,285,37,9,0,6,61,398,36.18181818,
Illinois,Williamson,17199,0,0,0,0,0,16,1,0,0,0,0,17,1.545454545,
Illinois,Winnebago,17201,2,2,0,2,0,43,6,0,1,2,7,65,5.909090909,
Illinois,Woodford,17203,0,0,0,0,0,57,16,0,0,6,47,126,11.45454545,
Indiana,Adams,18001,0,0,0,0,0,71,2,0,0,0,0,73,6.636363636,
Indiana,Allen,18003,0,0,0,0,0,67,14,0,0,0,0,81,7.363636364,
Indiana,Bartholomew,18005,0,0,0,0,0,28,1,0,0,0,0,29,2.636363636,
Indiana,Benton,18007,0,0,0,0,0,32,3,1,0,0,1,37,3.363636364,
Indiana,Blackford,18009,0,0,0,0,0,28,0,0,0,0,0,28,2.545454545,
Indiana,Boone,18011,0,0,0,0,0,70,2,0,0,0,0,72,6.545454545,
Indiana,Brown,18013,0,0,0,0,0,2,0,0,0,0,0,2,0.181818182,
Indiana,Carroll,18015,0,0,0,0,0,14,0,0,0,0,0,14,1.272727273,
Indiana,Cass,18017,0,0,0,0,0,17,2,0,0,0,1,20,1.818181818,
Indiana,Clark,18019,0,1,1,0,1,59,7,0,0,0,2,71,6.454545455,
Indiana,Clay,18021,0,0,0,0,0,78,8,2,3,2,3,96,8.727272727,
Indiana,Clinton,18023,0,0,0,0,0,81,2,0,0,0,0,83,7.545454545,
Indiana,Crawford,18025,0,0,0,0,0,8,2,0,0,0,1,11,1,
Indiana,Daviess,18027,0,0,0,0,0,141,2,3,4,1,22,173,15.72727273,
Indiana,Dearborn,18029,0,0,0,0,0,29,9,0,0,0,0,38,3.454545455,
Indiana,Decatur,18031,0,0,0,0,0,31,4,0,0,0,0,35,3.181818182,
Indiana,DeKalb,18033,0,0,0,0,0,57,11,0,0,0,0,68,6.181818182,
Indiana,Delaware,18035,0,0,0,0,0,83,2,0,0,0,0,85,7.727272727,
Indiana,Dubois,18037,0,0,0,0,0,42,3,0,1,0,29,75,6.818181818,
Indiana,Elkhart,18039,0,1,1,1,1,18,1,0,0,0,0,23,2.090909091,
Indiana,Fayette,18041,0,0,0,0,0,0,0,0,0,0,0,0,0,
Indiana,Floyd,18043,0,0,0,0,0,8,0,0,0,0,0,8,0.727272727,
Indiana,Fountain,18045,2,3,2,3,2,46,11,1,2,1,3,76,6.909090909,
Indiana,Franklin,18047,1,1,0,0,0,20,1,0,0,0,0,23,2.090909091,
Indiana,Fulton,18049,0,0,0,0,0,8,0,0,0,0,0,8,0.727272727,
Indiana,Gibson,18051,0,0,0,0,0,99,5,1,2,4,22,133,12.09090909,
Indiana,Grant,18053,0,0,0,0,0,42,6,0,0,0,0,48,4.363636364,
Indiana,Greene,18055,0,0,0,0,0,89,13,0,0,0,2,104,9.454545455,
Indiana,Hamilton,18057,0,0,0,0,0,36,4,0,0,0,0,40,3.636363636,
Indiana,Hancock,18059,0,0,0,0,0,69,5,0,0,0,0,74,6.727272727,
Indiana,Harrison,18061,0,0,0,0,0,7,2,0,0,0,0,9,0.818181818,
Indiana,Hendricks,18063,0,0,0,0,0,11,0,0,0,0,0,11,1,
Indiana,Henry,18065,0,0,0,0,0,28,4,0,0,0,0,32,2.909090909,
Indiana,Howard,18067,0,0,0,0,0,28,3,0,0,0,0,31,2.818181818,
Indiana,Huntington,18069,0,0,0,0,0,85,4,0,0,0,0,89,8.090909091,
Indiana,Jackson,18071,0,0,0,0,0,74,5,1,4,0,8,92,8.363636364,
Indiana,Jasper,18073,0,0,0,0,0,46,4,0,0,1,0,51,4.636363636,
Indiana,Jay,18075,0,0,0,0,0,71,3,0,0,0,2,76,6.909090909,
Indiana,Jefferson,18077,0,0,0,0,0,20,4,1,0,0,0,25,2.272727273,
Indiana,Jennings,18079,0,0,0,0,0,30,6,0,0,0,0,36,3.272727273,
Indiana,Johnson,18081,0,0,0,0,0,35,3,0,0,0,0,38,3.454545455,
Indiana,Knox,18083,3,4,2,3,0,101,12,3,2,2,34,166,15.09090909,
Indiana,Kosciusko,18085,0,0,0,0,0,14,1,1,0,0,0,16,1.454545455,
Indiana,LaGrange,18087,0,0,0,0,0,5,0,0,0,0,0,5,0.454545455,
Indiana,Lake,18089,0,0,0,0,0,93,13,0,0,0,14,120,10.90909091,
Indiana,LaPorte,18091,0,0,0,0,0,32,10,0,0,0,0,42,3.818181818,
Indiana,Lawrence,18093,0,0,0,0,0,25,5,7,4,0,11,52,4.727272727,
Indiana,Madison,18095,0,0,0,0,0,105,2,0,0,0,0,107,9.727272727,
Indiana,Marion,18097,0,0,0,0,0,13,0,0,0,0,0,13,1.181818182,
Indiana,Marshall,18099,0,2,1,0,0,26,6,0,0,0,0,35,3.181818182,
Indiana,Martin,18101,0,0,0,0,0,34,0,0,0,0,0,34,3.090909091,
Indiana,Miami,18103,0,5,4,4,1,15,2,0,1,0,1,33,3,
Indiana,Monroe,18105,0,0,0,0,0,4,0,0,0,0,0,4,0.363636364,
Indiana,Montgomery,18107,0,0,0,0,0,4,0,0,0,0,0,4,0.363636364,
Indiana,Morgan,18109,0,0,0,0,0,7,0,0,0,0,0,7,0.636363636,
Indiana,Newton,18111,0,0,0,0,0,90,19,2,0,0,0,111,10.09090909,
Indiana,Noble,18113,0,0,0,0,0,4,0,0,0,0,0,4,0.363636364,
Indiana,Ohio,18115,0,0,0,0,0,7,2,0,0,0,0,9,0.818181818,
Indiana,Orange,18117,0,0,0,0,0,17,0,0,0,0,3,20,1.818181818,
Indiana,Owen,18119,0,0,0,0,0,33,1,0,0,0,0,34,3.090909091,
Indiana,Parke,18121,0,0,0,0,0,7,1,0,0,0,0,8,0.727272727,
Indiana,Perry,18123,0,0,0,0,0,4,2,0,0,0,0,6,0.545454545,
Indiana,Pike,18125,0,0,0,0,0,88,8,1,2,0,14,113,10.27272727,
Indiana,Porter,18127,0,0,0,0,0,66,13,0,1,0,4,84,7.636363636,
Indiana,Posey,18129,0,15,15,0,12,68,4,1,1,3,12,131,11.90909091,
Indiana,Pulaski,18131,0,0,0,0,0,8,1,0,0,0,0,9,0.818181818,
Indiana,Putnam,18133,0,2,0,0,0,19,1,0,0,0,0,22,2,
Indiana,Randolph,18135,0,0,0,0,0,42,0,0,0,0,0,42,3.818181818,
Indiana,Ripley,18137,0,0,0,0,0,31,10,1,0,0,0,42,3.818181818,
Indiana,Rush,18139,0,0,0,0,0,8,1,0,0,0,1,10,0.909090909,
Indiana,St. Joseph,18141,0,2,2,0,0,37,6,0,0,0,0,47,4.272727273,
Indiana,Scott,18143,0,0,0,0,0,45,3,0,0,1,0,49,4.454545455,
Indiana,Shelby,18145,0,0,0,0,0,12,1,2,0,0,0,15,1.363636364,
Indiana,Spencer,18147,0,0,0,0,0,25,1,0,0,0,0,26,2.363636364,
Indiana,Starke,18149,0,0,0,0,0,3,0,0,0,0,0,3,0.272727273,
Indiana,Steuben,18151,0,0,0,0,0,29,9,0,0,0,1,39,3.545454545,
Indiana,Sullivan,18153,0,0,0,0,0,62,5,0,0,0,2,69,6.272727273,
Indiana,Switzerland,18155,0,0,0,0,0,13,6,0,0,0,0,19,1.727272727,
Indiana,Tippecanoe,18157,0,0,0,0,0,33,3,0,1,0,0,37,3.363636364,
Indiana,Tipton,18159,0,0,0,0,0,35,0,0,0,0,0,35,3.181818182,
Indiana,Union,18161,0,0,0,0,0,1,0,0,0,0,0,1,0.090909091,
Indiana,Vanderburgh,18163,0,2,2,0,2,19,4,0,1,3,8,41,3.727272727,
Indiana,Vermillion,18165,0,0,0,0,0,8,2,0,0,0,0,10,0.909090909,
Indiana,Vigo,18167,0,0,0,0,0,43,6,1,0,0,0,50,4.545454545,
Indiana,Wabash,18169,0,0,0,0,0,49,6,2,1,0,0,58,5.272727273,
Indiana,Warren,18171,0,0,0,0,0,14,3,2,1,1,4,25,2.272727273,
Indiana,Warrick,18173,0,0,0,0,0,10,1,0,0,0,0,11,1,
Indiana,Washington,18175,0,0,0,0,0,41,1,0,0,0,0,42,3.818181818,
Indiana,Wayne,18177,0,0,0,0,0,17,0,0,0,1,4,22,2,
Indiana,Wells,18179,0,0,0,0,0,133,6,0,0,0,0,139,12.63636364,
Indiana,White,18181,0,0,0,0,0,37,1,0,0,0,3,41,3.727272727,
Indiana,Whitley,18183,0,0,0,0,0,21,2,0,0,0,0,23,2.090909091,
Iowa,Adair,19001,0,0,0,0,1,4,3,0,0,0,0,8,0.727272727,
Iowa,Adams,19003,0,1,0,1,1,6,2,0,0,0,0,11,1,
Iowa,Allamakee,19005,0,0,0,0,0,19,5,1,0,0,15,40,3.636363636,
Iowa,Appanoose,19007,0,0,0,0,0,25,11,0,0,0,0,36,3.272727273,
Iowa,Audubon,19009,0,0,0,0,0,0,0,0,0,0,0,0,0,
Iowa,Benton,19011,11,10,7,2,2,13,8,0,0,1,1,55,5,
Iowa,Black Hawk,19013,1,1,0,0,0,6,1,0,0,0,0,9,0.818181818,
Iowa,Boone,19015,6,6,3,2,3,5,1,0,0,0,0,26,2.363636364,
Iowa,Bremer,19017,1,1,0,0,0,10,3,0,0,0,0,15,1.363636364,
Iowa,Buchanan,19019,0,0,1,1,0,6,2,0,0,1,2,13,1.181818182,
Iowa,Buena Vista,19021,0,0,0,0,0,14,4,0,0,0,0,18,1.636363636,
Iowa,Butler,19023,0,0,0,0,0,17,2,0,0,1,0,20,1.818181818,
Iowa,Calhoun,19025,0,0,0,2,0,0,0,0,0,0,0,2,0.181818182,
Iowa,Carroll,19027,3,4,3,3,1,1,1,0,0,0,0,16,1.454545455,
Iowa,Cass,19029,0,0,0,0,1,1,1,0,0,0,0,3,0.272727273,
Iowa,Cedar,19031,1,1,1,0,0,35,12,4,0,0,0,54,4.909090909,
Iowa,Cerro Gordo,19033,0,0,0,0,0,10,0,0,0,0,0,10,0.909090909,
Iowa,Cherokee,19035,1,1,2,0,0,5,2,0,1,1,2,15,1.363636364,
Iowa,Chickasaw,19037,0,0,0,0,0,7,0,0,0,0,4,11,1,
Iowa,Clarke,19039,0,0,0,0,0,40,6,0,0,0,0,46,4.181818182,
Iowa,Clay,19041,2,2,2,0,2,68,6,0,1,3,21,107,9.727272727,
Iowa,Clayton,19043,0,0,0,0,0,18,2,2,0,4,10,36,3.272727273,
Iowa,Clinton,19045,0,0,0,0,0,126,15,1,0,6,12,160,14.54545455,
Iowa,Crawford,19047,2,2,1,0,0,1,0,0,0,0,0,6,0.545454545,
Iowa,Dallas,19049,0,1,0,0,1,2,0,0,0,0,0,4,0.363636364,
Iowa,Davis,19051,1,1,0,3,3,26,17,3,1,0,0,55,5,
Iowa,Decatur,19053,0,0,0,0,0,25,3,0,2,0,0,30,2.727272727,
Iowa,Delaware,19055,4,3,5,0,0,16,6,0,0,1,4,39,3.545454545,
Iowa,Des Moines,19057,0,0,0,0,0,37,2,3,1,0,0,43,3.909090909,
Iowa,Dickinson,19059,0,0,0,0,0,31,1,0,0,0,2,34,3.090909091,
Iowa,Dubuque,19061,3,2,2,2,0,27,5,0,0,0,2,43,3.909090909,
Iowa,Emmet,19063,1,1,0,0,1,58,3,0,0,0,0,64,5.818181818,
Iowa,Fayette,19065,2,2,2,1,1,8,2,0,0,0,5,23,2.090909091,
Iowa,Floyd,19067,0,0,0,0,0,15,2,0,0,0,1,18,1.636363636,
Iowa,Franklin,19069,0,0,0,0,0,12,0,0,0,0,6,18,1.636363636,
Iowa,Fremont,19071,2,9,6,4,3,131,16,0,1,0,9,181,16.45454545,
Iowa,Greene,19073,0,1,0,0,1,4,2,0,0,0,0,8,0.727272727,
Iowa,Grundy,19075,2,2,0,0,0,0,0,0,0,0,0,4,0.363636364,
Iowa,Guthrie,19077,1,2,1,0,0,2,1,0,0,0,0,7,0.636363636,
Iowa,Hamilton,19079,0,0,0,0,0,16,0,0,0,0,0,16,1.454545455,
Iowa,Hancock,19081,1,1,0,0,0,8,0,0,0,0,0,10,0.909090909,
Iowa,Hardin,19083,0,0,0,0,0,7,4,0,0,0,0,11,1,
Iowa,Harrison,19085,5,3,0,0,2,23,1,0,0,0,3,37,3.363636364,
Iowa,Henry,19087,1,1,1,1,0,36,7,0,0,1,0,48,4.363636364,
Iowa,Howard,19089,0,0,0,0,0,15,0,0,0,0,5,20,1.818181818,
Iowa,Humboldt,19091,2,2,0,2,0,20,3,0,0,2,5,36,3.272727273,
Iowa,Ida,19093,0,0,0,0,0,0,0,0,0,0,0,0,0,
Iowa,Iowa,19095,0,0,0,0,0,42,20,0,0,1,1,64,5.818181818,
Iowa,Jackson,19097,0,0,0,0,0,68,10,0,0,2,1,81,7.363636364,
Iowa,Jasper,19099,25,18,14,8,2,7,4,0,1,0,8,87,7.909090909,
Iowa,Jefferson,19101,0,0,0,0,0,15,4,0,0,0,0,19,1.727272727,
Iowa,Johnson,19103,0,2,3,3,3,20,6,0,0,0,6,43,3.909090909,
Iowa,Jones,19105,1,0,1,0,0,40,13,0,0,0,0,55,5,
Iowa,Keokuk,19107,4,3,2,3,1,17,7,0,2,0,10,49,4.454545455,
Iowa,Kossuth,19109,2,1,0,0,3,41,5,1,0,0,11,64,5.818181818,
Iowa,Lee,19111,1,6,1,1,0,23,4,0,0,0,0,36,3.272727273,
Iowa,Linn,19113,0,0,0,0,0,13,9,0,0,0,0,22,2,
Iowa,Louisa,19115,0,1,0,1,1,28,4,1,2,2,2,42,3.818181818,
Iowa,Lucas,19117,0,0,0,3,2,21,3,0,0,1,4,34,3.090909091,
Iowa,Lyon,19119,7,6,2,1,3,31,3,0,0,0,5,58,5.272727273,
Iowa,Madison,19121,5,5,3,3,3,12,2,0,0,0,0,33,3,
Iowa,Mahaska,19123,22,20,5,11,10,43,7,0,1,0,49,168,15.27272727,
Iowa,Marion,19125,12,7,5,7,6,26,8,0,0,0,0,71,6.454545455,
Iowa,Marshall,19127,1,1,1,0,0,2,1,0,0,0,0,6,0.545454545,
Iowa,Mills,19129,0,1,0,0,0,65,3,0,0,0,1,70,6.363636364,
Iowa,Mitchell,19131,0,0,0,0,0,14,1,0,0,0,0,15,1.363636364,
Iowa,Monona,19133,0,0,0,0,0,13,1,0,0,0,0,14,1.272727273,
Iowa,Monroe,19135,0,2,0,0,0,29,14,5,2,1,4,57,5.181818182,
Iowa,Montgomery,19137,0,0,0,0,0,0,0,0,0,0,0,0,0,
Iowa,Muscatine,19139,0,0,0,0,0,48,8,1,0,0,0,57,5.181818182,
Iowa,O'Brien,19141,0,0,0,0,0,4,2,1,0,1,3,11,1,
Iowa,Osceola,19143,11,12,7,0,7,37,3,1,0,1,5,84,7.636363636,
Iowa,Page,19145,3,2,1,2,0,1,0,0,0,0,1,10,0.909090909,
Iowa,Palo Alto,19147,3,1,3,1,0,71,11,4,4,2,15,115,10.45454545,
Iowa,Plymouth,19149,3,2,3,3,0,9,0,0,2,1,4,27,2.454545455,
Iowa,Pocahontas,19151,1,0,1,0,0,49,2,0,0,0,6,59,5.363636364,
Iowa,Polk,19153,1,1,1,0,0,6,2,0,0,0,0,11,1,
Iowa,E Pottawattamie,19155,9,7,2,3,3,1,0,0,0,0,4,29,2.636363636,
Iowa,W Pottawattamie,19156,5,1,1,2,4,61,1,1,1,2,17,96,8.727272727,
Iowa,Poweshiek,19157,14,10,12,5,5,21,10,0,0,2,14,93,8.454545455,
Iowa,Ringgold,19159,0,0,0,0,0,17,3,0,0,0,0,20,1.818181818,
Iowa,Sac,19161,1,0,1,1,0,1,0,0,0,0,0,4,0.363636364,
Iowa,Scott,19163,5,6,1,0,0,77,22,0,0,0,2,113,10.27272727,
Iowa,Shelby,19165,0,0,0,0,0,0,0,0,0,0,0,0,0,
Iowa,Sioux,19167,4,3,3,0,1,18,2,0,0,0,0,31,2.818181818,
Iowa,Story,19169,1,0,1,2,2,10,1,1,0,0,12,30,2.727272727,
Iowa,Tama,19171,6,7,4,1,2,20,12,0,0,0,3,55,5,
Iowa,Taylor,19173,1,2,0,0,1,32,5,2,0,1,2,46,4.181818182,
Iowa,Union,19175,0,0,0,0,0,8,2,0,0,0,0,10,0.909090909,
Iowa,Van Buren,19177,0,1,0,2,0,30,9,0,1,0,0,43,3.909090909,
Iowa,Wapello,19179,4,7,2,2,0,46,11,0,2,2,4,80,7.272727273,
Iowa,Warren,19181,4,4,3,3,0,5,0,0,0,0,0,19,1.727272727,
Iowa,Washington,19183,1,1,1,0,1,24,9,0,1,0,2,40,3.636363636,
Iowa,Wayne,19185,0,0,0,0,0,35,8,0,0,0,0,43,3.909090909,
Iowa,Webster,19187,0,0,0,0,0,19,3,0,0,0,0,22,2,
Iowa,Winnebago,19189,0,0,0,0,0,4,0,0,0,1,0,5,0.454545455,
Iowa,Winneshiek,19191,0,0,0,0,0,27,6,0,0,4,16,53,4.818181818,
Iowa,Woodbury,19193,4,3,0,0,0,12,2,1,0,0,0,22,2,
Iowa,Worth,19195,0,0,0,0,1,3,0,0,0,0,0,4,0.363636364,
Iowa,Wright,19197,3,1,1,1,1,5,1,0,0,0,2,15,1.363636364,
Kansas,Allen,20001,0,1,0,0,1,6,2,1,0,0,0,11,1,
Kansas,Anderson,20003,0,2,0,0,2,9,5,0,0,0,1,19,1.727272727,
Kansas,Atchison,20005,0,1,0,1,1,14,0,0,0,0,0,17,1.545454545,
Kansas,Barber,20007,1,0,0,0,0,0,0,0,0,0,0,1,0.090909091,
Kansas,Barton,20009,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Bourbon,20011,0,0,0,0,0,4,1,0,0,0,0,5,0.454545455,
Kansas,Brown,20013,0,2,2,2,2,4,1,0,0,0,4,17,1.545454545,
Kansas,Butler,20015,0,0,0,0,0,6,1,0,0,0,0,7,0.636363636,
Kansas,Chase,20017,0,1,0,0,0,4,0,0,0,0,0,5,0.454545455,
Kansas,Chautauqua,20019,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Cherokee,20021,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Cheyenne,20023,1,1,1,1,0,0,0,0,0,0,1,5,0.454545455,
Kansas,Clark,20025,2,0,2,0,0,0,0,0,0,0,0,4,0.363636364,
Kansas,Clay,20027,7,5,2,3,2,8,0,0,1,2,2,32,2.909090909,
Kansas,Cloud,20029,1,1,0,1,0,0,0,0,0,0,0,3,0.272727273,
Kansas,Coffey,20031,0,1,0,0,0,8,1,0,1,2,3,16,1.454545455,
Kansas,Comanche,20033,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Cowley,20035,0,0,1,0,0,0,0,0,0,0,0,1,0.090909091,
Kansas,Crawford,20037,0,0,0,0,0,5,1,0,1,0,0,7,0.636363636,
Kansas,Decatur,20039,4,2,2,1,1,0,0,0,0,0,0,10,0.909090909,
Kansas,Dickinson,20041,0,0,1,1,2,0,0,0,0,0,0,4,0.363636364,
Kansas,Doniphan,20043,1,13,16,3,10,56,9,0,1,0,13,122,11.09090909,
Kansas,Douglas,20045,0,0,0,1,1,5,3,0,0,0,0,10,0.909090909,
Kansas,Edwards,20047,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Elk,20049,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Ellis,20051,0,0,0,0,0,0,0,0,1,1,0,2,0.181818182,
Kansas,Ellsworth,20053,1,1,1,0,0,0,0,0,0,0,0,3,0.272727273,
Kansas,Finney,20055,4,10,4,3,1,0,0,0,0,0,0,22,2,
Kansas,Ford,20057,4,4,0,1,0,0,0,0,4,4,0,17,1.545454545,
Kansas,Franklin,20059,1,1,1,2,0,33,8,1,1,4,1,53,4.818181818,
Kansas,Geary,20061,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Gove,20063,2,2,2,4,0,0,0,0,0,0,0,10,0.909090909,
Kansas,Graham,20065,0,0,0,0,0,0,0,0,3,0,0,3,0.272727273,
Kansas,Grant,20067,14,13,12,12,7,6,5,0,6,4,0,79,7.181818182,
Kansas,Gray,20069,2,2,2,0,7,0,0,0,6,4,0,23,2.090909091,
Kansas,Greeley,20071,0,0,0,0,0,1,1,0,0,0,0,2,0.181818182,
Kansas,Greenwood,20073,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Hamilton,20075,0,0,0,0,0,0,0,0,0,1,0,1,0.090909091,
Kansas,Harper,20077,6,7,1,5,6,0,0,0,0,0,0,25,2.272727273,
Kansas,Harvey,20079,0,0,0,0,0,1,0,0,0,0,0,1,0.090909091,
Kansas,Haskell,20081,0,0,0,0,0,0,0,0,5,0,0,5,0.454545455,
Kansas,Hodgeman,20083,0,0,0,0,0,0,0,0,2,1,0,3,0.272727273,
Kansas,Jackson,20085,0,7,0,2,10,3,1,0,0,0,0,23,2.090909091,
Kansas,Jefferson,20087,11,11,10,6,4,3,0,0,0,0,1,46,4.181818182,
Kansas,Jewell,20089,0,0,0,0,0,8,0,0,0,0,1,9,0.818181818,
Kansas,Johnson,20091,0,0,0,0,0,8,1,0,0,0,0,9,0.818181818,
Kansas,Kearny,20093,3,3,3,3,3,0,0,0,0,0,0,15,1.363636364,
Kansas,Kingman,20095,0,3,3,0,0,0,0,0,0,0,0,6,0.545454545,
Kansas,Kiowa,20097,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Labette,20099,0,0,0,0,0,8,2,1,6,0,0,17,1.545454545,
Kansas,Lane,20101,0,0,1,0,0,0,0,0,0,0,0,1,0.090909091,
Kansas,Leavenworth,20103,1,1,1,0,0,13,1,0,0,0,1,18,1.636363636,
Kansas,Lincoln,20105,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Linn,20107,0,0,0,0,0,15,0,1,0,0,0,16,1.454545455,
Kansas,Logan,20109,6,7,0,7,3,0,0,0,0,0,0,23,2.090909091,
Kansas,Lyon,20111,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,McPherson,20113,0,0,1,1,0,0,0,0,0,0,0,2,0.181818182,
Kansas,Marion,20115,0,0,0,1,0,1,0,0,0,0,0,2,0.181818182,
Kansas,Marshall,20117,1,1,0,0,0,20,0,0,0,0,0,22,2,
Kansas,Meade,20119,1,1,0,1,0,0,0,0,0,0,0,3,0.272727273,
Kansas,Miami,20121,3,3,3,0,0,42,11,0,0,0,0,62,5.636363636,
Kansas,Mitchell,20123,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Montgomery,20125,0,2,2,0,0,2,0,0,0,0,0,6,0.545454545,
Kansas,Morris,20127,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Morton,20129,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Nemaha,20131,0,0,0,0,0,1,0,0,0,0,0,1,0.090909091,
Kansas,Neosho,20133,0,0,0,0,0,4,0,0,0,0,0,4,0.363636364,
Kansas,Ness,20135,0,0,0,0,0,0,0,0,0,2,0,2,0.181818182,
Kansas,Norton,20137,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Osage,20139,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Osborne,20141,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Ottawa,20143,0,0,0,0,0,2,0,0,0,0,0,2,0.181818182,
Kansas,Pawnee,20145,0,0,0,0,0,2,0,0,0,0,0,2,0.181818182,
Kansas,Phillips,20147,2,0,1,1,0,0,0,0,0,0,0,4,0.363636364,
Kansas,Pottawatomie,20149,2,2,0,1,4,0,0,0,0,0,0,9,0.818181818,
Kansas,Pratt,20151,0,0,0,0,0,7,1,0,0,0,0,8,0.727272727,
Kansas,Rawlins,20153,0,2,2,0,0,0,0,0,0,0,0,4,0.363636364,
Kansas,Reno,20155,0,2,2,2,2,19,0,0,0,0,0,27,2.454545455,
Kansas,Republic,20157,5,8,9,7,8,9,4,0,0,0,0,50,4.545454545,
Kansas,Rice,20159,1,1,1,1,0,0,0,0,0,0,0,4,0.363636364,
Kansas,Riley,20161,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Rooks,20163,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Rush,20165,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Russell,20167,1,1,0,1,0,0,0,0,0,0,0,3,0.272727273,
Kansas,Saline,20169,0,0,0,0,0,1,0,0,0,0,0,1,0.090909091,
Kansas,Scott,20171,3,2,0,2,0,0,0,0,0,0,0,7,0.636363636,
Kansas,Sedgwick,20173,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Seward,20175,11,10,8,1,5,0,0,0,0,0,0,35,3.181818182,
Kansas,Shawnee,20177,5,2,2,0,4,1,0,0,0,0,0,14,1.272727273,
Kansas,Sheridan,20179,2,5,1,5,2,0,0,0,0,0,0,15,1.363636364,
Kansas,Sherman,20181,16,22,19,25,13,1,6,2,17,7,2,130,11.81818182,
Kansas,Smith,20183,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Stafford,20185,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Stanton,20187,5,10,10,0,1,16,17,2,19,16,4,100,9.090909091,
Kansas,Stevens,20189,28,19,23,20,1,0,0,0,0,0,0,91,8.272727273,
Kansas,Sumner,20191,2,2,2,2,2,2,0,0,2,1,0,15,1.363636364,
Kansas,Thomas,20193,12,16,9,9,6,0,1,0,3,4,9,69,6.272727273,
Kansas,Trego,20195,2,2,0,2,0,0,0,0,0,0,0,6,0.545454545,
Kansas,Wabaunsee,20197,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Wallace,20199,6,2,1,3,3,20,4,0,1,6,2,48,4.363636364,
Kansas,Washington,20201,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Wichita,20203,3,2,0,6,6,0,0,0,0,0,0,17,1.545454545,
Kansas,Wilson,20205,0,1,0,0,0,0,0,0,0,0,0,1,0.090909091,
Kansas,Woodson,20207,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kansas,Wyandotte,20209,0,0,0,0,0,7,0,0,0,0,0,7,0.636363636,
Kentucky,Adair,21001,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kentucky,Allen,21003,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kentucky,Anderson,21005,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kentucky,Ballard,21007,0,0,0,0,0,8,2,0,0,0,0,10,0.909090909,
Kentucky,Barren,21009,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kentucky,Bath,21011,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kentucky,Bell,21013,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kentucky,Boone,21015,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kentucky,Bourbon,21017,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kentucky,Boyd,21019,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kentucky,Boyle,21021,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kentucky,Bracken,21023,0,0,0,0,0,0,0,0,0,0,0,0,0,
